Year,Day,Amount_Lost_INR,Incident_Type,City,Category,event_date,Incident_label,City_enc,Category_enc,iso_score,iso_anomaly,anomaly_synth_loss,text_desc,embed_x,embed_y,type_group,ae_x,ae_y,ae_recon_mse,ae_z1,ae_z2,ae_mse,ae_anom
2022,22,86530,Data Breach,Bangalore,Corporate,2022-01-22,1,1,0,0.07591800843512442,0,0,Data Breach | Bangalore | Corporate | loss 86530 INR,2.5136073,-0.78256863,Data Breach,-0.557674,-2.1073968,0.052143905468733424,-0.557674,-2.1073968,0.052143905468733424,0
2023,2,375899,Hacking,Delhi,Financial,2023-01-02,2,3,3,0.09727910330655143,0,0,Hacking | Delhi | Financial | loss 375899 INR,-0.60108393,-11.978474,Hacking,-1.7641422,1.3423054,0.10560015313383694,-1.7641422,1.3423054,0.10560015313383694,0
2019,12,57985,Ransomware,Pune,Corporate,2019-01-12,9,9,0,-0.01250263230210702,1,0,Ransomware | Pune | Corporate | loss 57985 INR,13.516123,2.1700597,Ransomware,1.3881232,-1.9292663,0.023100700081590018,1.3881232,-1.9292663,0.023100700081590018,0
2023,3,313213,Hacking,Jaipur,Personal,2023-01-03,2,5,6,0.0874818721206091,0,0,Hacking | Jaipur | Personal | loss 313213 INR,0.6887186,-12.023569,Hacking,-3.1753385,-0.60424596,0.20464777964581923,-3.1753385,-0.60424596,0.20464777964581923,0
2023,3,315470,Phishing,Jaipur,Corporate,2023-01-03,8,5,0,0.05395440656274797,0,0,Phishing | Jaipur | Corporate | loss 315470 INR,3.3428674,10.055671,Phishing,-0.6708924,0.3162277,0.042081114825415954,-0.6708924,0.3162277,0.042081114825415954,0
2019,1,109737,Phishing,Ahmedabad,Social Media,2019-01-01,8,0,7,0.0035646591019306006,0,0,Phishing | Ahmedabad | Social Media | loss 109737 INR,18.980204,-2.6056151,Phishing,1.0544051,-0.057661884,0.32573274258843404,1.0544051,-0.057661884,0.32573274258843404,0
2019,8,213133,Phishing,Delhi,Government,2019-01-08,8,3,4,0.0869689699985936,0,0,Phishing | Delhi | Government | loss 213133 INR,2.0538101,11.871021,Phishing,-0.3005789,1.7423776,0.28320457050823433,-0.3005789,1.7423776,0.28320457050823433,0
2019,22,155470,Online Fraud,Hyderabad,Financial,2019-01-22,6,4,3,0.07713762398019641,0,0,Online Fraud | Hyderabad | Financial | loss 155470 INR,-4.433813,13.55933,Online Fraud,0.71876395,-0.5398937,0.4027788991125002,0.71876395,-0.5398937,0.4027788991125002,0
2019,28,230465,Cyber Bullying,Pune,Corporate,2019-01-28,0,9,0,0.004270856536584877,0,0,Cyber Bullying | Pune | Corporate | loss 230465 INR,-8.436437,-3.1674442,Cyber Bullying,0.8368198,-1.4015716,0.3313646601337401,0.8368198,-1.4015716,0.3313646601337401,0
2022,8,51861,Hacking,Chennai,Financial,2022-01-08,2,2,3,0.0858847339280473,0,0,Hacking | Chennai | Financial | loss 51861 INR,-0.3758242,-12.112104,Hacking,-0.76466817,-1.2481128,0.060548449359401846,-0.76466817,-1.2481128,0.060548449359401846,0
2021,11,339041,Cyber Bullying,Bangalore,Financial,2021-01-11,0,1,3,0.09562430925861265,0,0,Cyber Bullying | Bangalore | Financial | loss 339041 INR,-8.2904215,-3.6577234,Cyber Bullying,-0.748236,2.4968457,0.20369225083353662,-0.748236,2.4968457,0.20369225083353662,0
2021,9,213977,Online Fraud,Pune,Personal,2021-01-09,6,9,6,0.05994545774195703,0,0,Online Fraud | Pune | Personal | loss 213977 INR,-4.853343,14.016611,Online Fraud,0.58675534,0.30285832,0.2000716663624978,0.58675534,0.30285832,0.2000716663624978,0
2019,5,128118,Online Fraud,Delhi,Personal,2019-01-05,6,3,6,0.08329649805609363,0,0,Online Fraud | Delhi | Personal | loss 128118 INR,-5.1439333,14.23047,Online Fraud,1.0226893,-0.23675668,0.09706063169158707,1.0226893,-0.23675668,0.09706063169158707,0
2021,14,331721,Identity Theft,Kolkata,Government,2021-01-14,3,6,4,0.11216573768517157,0,0,Identity Theft | Kolkata | Government | loss 331721 INR,-5.6847625,8.194274,Identity Theft,-0.015744528,0.48926443,0.16871889746531976,-0.015744528,0.48926443,0.16871889746531976,0
2021,28,197713,Ransomware,Bangalore,Educational,2021-01-28,9,1,2,0.10611515684683964,0,0,Ransomware | Bangalore | Educational | loss 197713 INR,14.660479,2.9587302,Ransomware,0.026065277,-1.4479033,0.0666297859866609,0.026065277,-1.4479033,0.0666297859866609,0
2019,3,10078,Ransomware,Mumbai,Social Media,2019-01-03,9,8,7,0.0018800945008244918,0,0,Ransomware | Mumbai | Social Media | loss 10078 INR,8.778343,-4.81444,Ransomware,1.2616832,-0.7581708,0.19682868959618716,1.2616832,-0.7581708,0.19682868959618716,0
2021,21,419219,Malware,Jaipur,E-Commerce,2021-01-21,4,5,1,0.07090122370168983,0,0,Malware | Jaipur | E-Commerce | loss 419219 INR,17.088064,-9.819992,Malware,-0.3244161,0.5768462,0.07500281757259615,-0.3244161,0.5768462,0.07500281757259615,0
2023,5,325912,Data Breach,Delhi,Financial,2023-01-05,1,3,3,0.11179141865033893,0,0,Data Breach | Delhi | Financial | loss 325912 INR,2.3117678,-0.42854545,Data Breach,-1.7366527,1.1829559,0.10131069269178658,-1.7366527,1.1829559,0.10131069269178658,0
2020,5,52047,Online Fraud,Mumbai,Educational,2020-01-05,6,8,2,0.09584851169392461,0,0,Online Fraud | Mumbai | Educational | loss 52047 INR,-4.3131347,14.613171,Online Fraud,0.9382369,-0.9882502,0.014077389808266522,0.9382369,-0.9882502,0.014077389808266522,0
2020,19,334770,Hacking,Ahmedabad,E-Commerce,2020-01-19,2,0,1,0.04756584028561772,0,0,Hacking | Ahmedabad | E-Commerce | loss 334770 INR,14.38876,-14.901364,Hacking,-0.8340293,2.0023346,0.3488564269542685,-0.8340293,2.0023346,0.3488564269542685,0
2019,27,320804,Identity Theft,Lucknow,E-Commerce,2019-01-27,3,7,1,0.05108136328382151,0,0,Identity Theft | Lucknow | E-Commerce | loss 320804 INR,2.8515565,20.05748,Identity Theft,-0.11313293,0.4432301,0.2071808517455679,-0.11313293,0.4432301,0.2071808517455679,0
2022,14,236458,Identity Theft,Chennai,Social Media,2022-01-14,3,2,7,0.08642852058065964,0,0,Identity Theft | Chennai | Social Media | loss 236458 INR,-8.284661,8.210146,Identity Theft,-2.6521614,-1.5989522,0.153926591406227,-2.6521614,-1.5989522,0.153926591406227,0
2019,26,444002,Data Breach,Chennai,Government,2019-01-26,1,2,4,0.04767953662815394,0,0,Data Breach | Chennai | Government | loss 444002 INR,1.9701321,-1.804569,Data Breach,-0.7495817,2.6333761,0.14165874163681225,-0.7495817,2.6333761,0.14165874163681225,0
2022,4,396141,Cyber Bullying,Mumbai,E-Commerce,2022-01-04,0,8,1,0.0818293838498444,0,0,Cyber Bullying | Mumbai | E-Commerce | loss 396141 INR,-14.991695,2.6189957,Cyber Bullying,-0.27550873,0.22530282,0.08769631504929065,-0.27550873,0.22530282,0.08769631504929065,0
2020,25,216048,Data Breach,Jaipur,Social Media,2020-01-25,1,5,7,0.08622598773284096,0,0,Data Breach | Jaipur | Social Media | loss 216048 INR,4.3928847,-5.431454,Data Breach,0.9127622,0.4191283,0.0770649449330894,0.9127622,0.4191283,0.0770649449330894,0
2019,13,237293,Data Breach,Ahmedabad,E-Commerce,2019-01-13,1,0,1,0.03293210210515185,0,0,Data Breach | Ahmedabad | E-Commerce | loss 237293 INR,1.3807191,-7.9502892,Data Breach,0.42836028,-1.9003674,0.06627483456081003,0.42836028,-1.9003674,0.06627483456081003,0
2024,10,118832,Data Breach,Kolkata,Financial,2024-01-10,1,6,3,0.08336029468949835,0,0,Data Breach | Kolkata | Financial | loss 118832 INR,2.2613957,-0.34526148,Data Breach,-0.6941834,-0.22739094,0.13089907495653913,-0.6941834,-0.22739094,0.13089907495653913,0
2023,25,393550,Ransomware,Jaipur,Financial,2023-01-25,9,5,3,0.09243312069704779,0,0,Ransomware | Jaipur | Financial | loss 393550 INR,13.926276,1.2085052,Ransomware,-1.3817244,0.39428195,0.061635038218985715,-1.3817244,0.39428195,0.061635038218985715,0
2021,18,126150,Online Fraud,Pune,Health,2021-01-18,6,9,5,0.0738864632643671,0,0,Online Fraud | Pune | Health | loss 126150 INR,-5.7828665,14.566875,Online Fraud,0.28946328,-0.11762627,0.18350044260923815,0.28946328,-0.11762627,0.18350044260923815,0
2022,8,158087,Malware,Chennai,Educational,2022-01-08,4,2,2,0.10614497144834628,0,0,Malware | Chennai | Educational | loss 158087 INR,14.407195,4.453608,Malware,-0.3813434,-1.4354664,0.04344882169741635,-0.3813434,-1.4354664,0.04344882169741635,0
2024,8,34320,Online Fraud,Pune,Corporate,2024-01-08,6,9,0,-0.01368733023707669,1,0,Online Fraud | Pune | Corporate | loss 34320 INR,-4.3115587,14.138353,Online Fraud,-0.25834644,-0.10993188,0.41149732738942657,-0.25834644,-0.10993188,0.41149732738942657,0
2021,7,328025,Cyber Bullying,Bangalore,Social Media,2021-01-07,0,1,7,0.05863467515112386,0,0,Cyber Bullying | Bangalore | Social Media | loss 328025 INR,-7.7858553,-4.02538,Cyber Bullying,-0.06605606,2.3734155,0.10482042292354928,-0.06605606,2.3734155,0.10482042292354928,0
2021,8,91827,Phishing,Hyderabad,Personal,2021-01-08,8,4,6,0.10756289004860498,0,0,Phishing | Hyderabad | Personal | loss 91827 INR,3.759927,10.395012,Phishing,-0.6585562,-0.7845044,0.13039496087094005,-0.6585562,-0.7845044,0.13039496087094005,0
2019,14,365359,Data Breach,Delhi,Social Media,2019-01-14,1,3,7,0.05100916902781227,0,0,Data Breach | Delhi | Social Media | loss 365359 INR,4.429481,-5.468736,Data Breach,-0.06543313,2.3087802,0.17553702023809506,-0.06543313,2.3087802,0.17553702023809506,0
2021,19,420505,Online Fraud,Ahmedabad,Corporate,2021-01-19,6,0,0,0.02935189038817354,0,0,Online Fraud | Ahmedabad | Corporate | loss 420505 INR,-4.3648186,14.188428,Online Fraud,-1.5515875,2.7421384,0.046972380953800894,-1.5515875,2.7421384,0.046972380953800894,0
2023,6,260931,Cyber Bullying,Jaipur,Educational,2023-01-06,0,5,2,0.11029295527205651,0,0,Cyber Bullying | Jaipur | Educational | loss 260931 INR,-9.351377,-3.8528094,Cyber Bullying,-0.8748187,0.29295966,0.16835588754078024,-0.8748187,0.29295966,0.16835588754078024,0
2024,1,397605,Phishing,Chennai,Personal,2024-01-01,8,2,6,0.04927958234747487,0,0,Phishing | Chennai | Personal | loss 397605 INR,4.0048814,10.225783,Phishing,-4.0050416,0.41244656,0.060644136121921634,-4.0050416,0.41244656,0.060644136121921634,0
2021,23,419899,Phishing,Pune,Corporate,2021-01-23,8,9,0,0.009510396350923767,0,0,Phishing | Pune | Corporate | loss 419899 INR,3.3031564,9.990845,Phishing,-0.20618457,0.21911103,0.09838772225484045,-0.20618457,0.21911103,0.09838772225484045,0
2019,15,407845,Data Breach,Lucknow,Health,2019-01-15,1,7,5,0.054678037102739996,0,0,Data Breach | Lucknow | Health | loss 407845 INR,3.4375699,-1.2447972,Data Breach,0.4346667,0.8153651,0.0841300216505512,0.4346667,0.8153651,0.0841300216505512,0
2023,1,324694,Malware,Bangalore,Personal,2023-01-01,4,1,6,0.06561285144283469,0,0,Malware | Bangalore | Personal | loss 324694 INR,14.882337,3.2486665,Malware,-3.496327,-0.9429373,1.485536790455355,-3.496327,-0.9429373,1.485536790455355,1
2020,25,25826,Hacking,Delhi,Financial,2020-01-25,2,3,3,0.07859285502262092,0,0,Hacking | Delhi | Financial | loss 25826 INR,-0.6239052,-11.969655,Hacking,0.17593476,-0.7709314,0.2610952243003684,0.17593476,-0.7709314,0.2610952243003684,0
2024,17,101734,Ransomware,Delhi,Corporate,2024-01-17,9,3,0,0.04125861794262431,0,0,Ransomware | Delhi | Corporate | loss 101734 INR,13.249725,1.8723751,Ransomware,-0.5398653,-1.4069918,0.3809036354477299,-0.5398653,-1.4069918,0.3809036354477299,0
2021,1,158702,Online Fraud,Jaipur,Social Media,2021-01-01,6,5,7,0.08960986863108822,0,0,Online Fraud | Jaipur | Social Media | loss 158702 INR,-13.596268,5.8977423,Online Fraud,0.48838156,-0.13109961,0.19586513040159673,0.48838156,-0.13109961,0.19586513040159673,0
2019,15,230834,Phishing,Ahmedabad,Personal,2019-01-15,8,0,6,0.03260628968906654,0,0,Phishing | Ahmedabad | Personal | loss 230834 INR,3.9045055,10.423572,Phishing,-0.72571564,3.8798714,0.12533119965666872,-0.72571564,3.8798714,0.12533119965666872,0
2020,23,178235,Online Fraud,Kolkata,Health,2020-01-23,6,6,5,0.11124118318575671,0,0,Online Fraud | Kolkata | Health | loss 178235 INR,-5.7677956,14.556995,Online Fraud,0.5875682,-0.13815057,0.06321445402180023,0.5875682,-0.13815057,0.06321445402180023,0
2020,2,99511,Hacking,Lucknow,Social Media,2020-01-02,2,7,7,0.06901295720469669,0,0,Hacking | Lucknow | Social Media | loss 99511 INR,5.639191,-13.866115,Hacking,0.8957301,-0.33246315,0.22281793711242606,0.8957301,-0.33246315,0.22281793711242606,0
2022,14,460651,Ransomware,Jaipur,E-Commerce,2022-01-14,9,5,1,0.05718561241289988,0,0,Ransomware | Jaipur | E-Commerce | loss 460651 INR,17.366438,-10.070525,Ransomware,-0.61396736,0.49409735,0.09640438774880078,-0.61396736,0.49409735,0.09640438774880078,0
2023,21,274797,Hacking,Pune,Personal,2023-01-21,2,9,6,0.051087793159620754,0,0,Hacking | Pune | Personal | loss 274797 INR,0.7316886,-11.95609,Hacking,-2.9503407,-0.6947263,0.0450936516907147,-2.9503407,-0.6947263,0.0450936516907147,0
2021,8,160033,Ransomware,Hyderabad,Personal,2021-01-08,9,4,6,0.1140813683107132,0,0,Ransomware | Hyderabad | Personal | loss 160033 INR,13.017972,2.406122,Ransomware,-0.26229542,-0.5530409,0.36846436701399266,-0.26229542,-0.5530409,0.36846436701399266,0
2019,8,82941,Identity Theft,Mumbai,Health,2019-01-08,3,8,5,0.05471718402722081,0,0,Identity Theft | Mumbai | Health | loss 82941 INR,-6.8447022,8.658206,Identity Theft,1.0595837,-0.84216577,0.0662639821583709,1.0595837,-0.84216577,0.0662639821583709,0
2022,19,206209,Ransomware,Kolkata,E-Commerce,2022-01-19,9,6,1,0.10427195460600369,0,0,Ransomware | Kolkata | E-Commerce | loss 206209 INR,17.389585,-10.091458,Ransomware,-0.2232456,-0.018373229,0.10338459424805975,-0.2232456,-0.018373229,0.10338459424805975,0
2023,7,296806,Data Breach,Ahmedabad,Corporate,2023-01-07,1,0,0,0.0417299186117972,0,0,Data Breach | Ahmedabad | Corporate | loss 296806 INR,2.0572739,-1.1114541,Data Breach,-1.2315421,0.96598226,0.4078197979707511,-1.2315421,0.96598226,0.4078197979707511,0
2022,19,99818,Malware,Bangalore,Government,2022-01-19,4,1,4,0.08672405896499547,0,0,Malware | Bangalore | Government | loss 99818 INR,14.966994,3.3228154,Malware,-1.0874101,-1.5584722,0.04682601364224422,-1.0874101,-1.5584722,0.04682601364224422,0
2024,6,450662,Hacking,Kolkata,Corporate,2024-01-06,2,6,0,0.010677892271489187,0,0,Hacking | Kolkata | Corporate | loss 450662 INR,0.2892028,-12.223821,Hacking,-0.7472315,0.29420155,0.21673938133273918,-0.7472315,0.29420155,0.21673938133273918,0
2023,6,153360,Phishing,Chennai,E-Commerce,2023-01-06,8,2,1,0.08033940247005056,0,0,Phishing | Chennai | E-Commerce | loss 153360 INR,15.663148,-9.166451,Phishing,-0.54829615,-1.740431,0.030792106882700145,-0.54829615,-1.740431,0.030792106882700145,0
2023,3,254627,Data Breach,Ahmedabad,Educational,2023-01-03,1,0,2,0.06430878569822085,0,0,Data Breach | Ahmedabad | Educational | loss 254627 INR,3.221584,0.38525805,Data Breach,-0.90829027,-1.5444344,0.48958043340889923,-0.90829027,-1.5444344,0.48958043340889923,0
2021,7,96081,Identity Theft,Hyderabad,Social Media,2021-01-07,3,4,7,0.08353012909526181,0,0,Identity Theft | Hyderabad | Social Media | loss 96081 INR,-8.261607,8.189718,Identity Theft,-0.820942,-0.8860099,0.2250395291475582,-0.820942,-0.8860099,0.2250395291475582,0
2023,19,37877,Malware,Chennai,Health,2023-01-19,4,2,5,0.07050265145390333,0,0,Malware | Chennai | Health | loss 37877 INR,13.536679,4.484112,Malware,-1.5057418,-1.7193362,0.04713781746647002,-1.5057418,-1.7193362,0.04713781746647002,0
2022,8,374706,Online Fraud,Kolkata,Corporate,2022-01-08,6,6,0,0.06636924070089667,0,0,Online Fraud | Kolkata | Corporate | loss 374706 INR,-4.2152596,14.135248,Online Fraud,-0.41615406,0.32286125,0.008023393428305527,-0.41615406,0.32286125,0.008023393428305527,0
2023,10,409529,Data Breach,Mumbai,Personal,2023-01-10,1,8,6,0.05149630842171515,0,0,Data Breach | Mumbai | Personal | loss 409529 INR,3.1037538,-0.91008526,Data Breach,-3.519788,-0.70034677,0.03166785433113431,-3.519788,-0.70034677,0.03166785433113431,0
2021,20,212957,Hacking,Mumbai,Health,2021-01-20,2,8,5,0.10167962679566978,0,0,Hacking | Mumbai | Health | loss 212957 INR,0.98327476,-11.511657,Hacking,0.35812518,0.11366812,0.04727780567992912,0.35812518,0.11366812,0.04727780567992912,0
2021,15,73715,Cyber Bullying,Hyderabad,Financial,2021-01-15,0,4,3,0.10192476617548873,0,0,Cyber Bullying | Hyderabad | Financial | loss 73715 INR,-8.264469,-3.5610294,Cyber Bullying,0.015661703,-0.4622442,0.052421843692013595,0.015661703,-0.4622442,0.052421843692013595,0
2024,15,142398,Cyber Bullying,Delhi,E-Commerce,2024-01-15,0,3,1,0.05137632837608619,0,0,Cyber Bullying | Delhi | E-Commerce | loss 142398 INR,-14.938628,2.6751752,Cyber Bullying,-0.60359627,-1.3744082,0.3010600729974784,-0.60359627,-1.3744082,0.3010600729974784,0
2022,1,111091,Phishing,Lucknow,Social Media,2022-01-01,8,7,7,0.07596388226719475,0,0,Phishing | Lucknow | Social Media | loss 111091 INR,18.948988,-2.6295443,Phishing,-1.9530282,-0.75812757,0.175255878891395,-1.9530282,-0.75812757,0.175255878891395,0
2020,20,133632,Ransomware,Bangalore,Corporate,2020-01-20,9,1,0,0.069963701616507,0,0,Ransomware | Bangalore | Corporate | loss 133632 INR,15.280173,2.836743,Ransomware,0.23443498,-1.9539274,0.03856248440707187,0.23443498,-1.9539274,0.03856248440707187,0
2020,7,342292,Phishing,Delhi,Health,2020-01-07,8,3,5,0.0982932290445171,0,0,Phishing | Delhi | Health | loss 342292 INR,4.4274416,10.286878,Phishing,-0.35582548,1.9776368,0.012573921477961185,-0.35582548,1.9776368,0.012573921477961185,0
2023,27,84186,Cyber Bullying,Mumbai,Social Media,2023-01-27,0,8,7,0.04984604262284842,0,0,Cyber Bullying | Mumbai | Social Media | loss 84186 INR,-7.65452,-4.033109,Cyber Bullying,-2.4713047,-0.8417426,0.16536572813104078,-2.4713047,-0.8417426,0.16536572813104078,0
2024,4,420961,Online Fraud,Mumbai,Corporate,2024-01-04,6,8,0,0.003141979897036018,0,0,Online Fraud | Mumbai | Corporate | loss 420961 INR,-4.359681,13.988048,Online Fraud,-0.5630364,0.15848434,0.3096116309949642,-0.5630364,0.15848434,0.3096116309949642,0
2019,6,163962,Identity Theft,Pune,Health,2019-01-06,3,9,5,0.05082966859171589,0,0,Identity Theft | Pune | Health | loss 163962 INR,-6.8768096,8.746007,Identity Theft,0.51185113,0.32895023,0.215273332953651,0.51185113,0.32895023,0.215273332953651,0
2023,25,152094,Identity Theft,Chennai,Personal,2023-01-25,3,2,6,0.08990484668984633,0,0,Identity Theft | Chennai | Personal | loss 152094 INR,-6.8223476,8.293809,Identity Theft,-2.376382,-1.8734206,0.04928949336059058,-2.376382,-1.8734206,0.04928949336059058,0
2024,1,386773,Hacking,Kolkata,Financial,2024-01-01,2,6,3,0.07509492738635326,0,0,Hacking | Kolkata | Financial | loss 386773 INR,-0.51894635,-12.074616,Hacking,-1.386228,0.1048216,0.09173634910692768,-1.386228,0.1048216,0.09173634910692768,0
2022,5,446795,Identity Theft,Bangalore,Financial,2022-01-05,3,1,3,0.0648943388160127,0,0,Identity Theft | Bangalore | Financial | loss 446795 INR,-6.720897,8.0897875,Identity Theft,-2.1630595,2.5158088,0.11562755177403938,-2.1630595,2.5158088,0.11562755177403938,0
2022,27,71316,Hacking,Hyderabad,Educational,2022-01-27,2,4,2,0.0977731588855344,0,0,Hacking | Hyderabad | Educational | loss 71316 INR,1.0047622,-12.574679,Hacking,-0.24431573,-0.6561153,0.10834963585989402,-0.24431573,-0.6561153,0.10834963585989402,0
2022,23,478063,Data Breach,Kolkata,Health,2022-01-23,1,6,5,0.06329535249499574,0,0,Data Breach | Kolkata | Health | loss 478063 INR,3.47219,-1.2313384,Data Breach,-2.7887352,-0.19609493,0.12635575548695574,-2.7887352,-0.19609493,0.12635575548695574,0
2022,1,29380,Hacking,Pune,Corporate,2022-01-01,2,9,0,0.017546875468462897,0,0,Hacking | Pune | Corporate | loss 29380 INR,0.2108126,-12.182463,Hacking,0.4564164,-0.73101944,0.4448332878107636,0.4564164,-0.73101944,0.4448332878107636,0
2022,4,111198,Data Breach,Mumbai,Financial,2022-01-04,1,8,3,0.11452035307865854,0,0,Data Breach | Mumbai | Financial | loss 111198 INR,2.3221295,-0.290459,Data Breach,-0.04449223,-0.19960189,0.05081801631995169,-0.04449223,-0.19960189,0.05081801631995169,0
2024,22,265500,Hacking,Hyderabad,E-Commerce,2024-01-22,2,4,1,0.06345967742102687,0,0,Hacking | Hyderabad | E-Commerce | loss 265500 INR,14.3884325,-14.901785,Hacking,-1.1004047,0.40265507,0.18395352035411663,-1.1004047,0.40265507,0.18395352035411663,0
2024,2,71326,Cyber Bullying,Mumbai,Financial,2024-01-02,0,8,3,0.0663010401524452,0,0,Cyber Bullying | Mumbai | Financial | loss 71326 INR,-8.258561,-3.3490372,Cyber Bullying,-0.65532255,-0.29477942,0.11906190733496093,-0.65532255,-0.29477942,0.11906190733496093,0
2021,10,355591,Cyber Bullying,Bangalore,Government,2021-01-10,0,1,4,0.08645349663608903,0,0,Cyber Bullying | Bangalore | Government | loss 355591 INR,-8.661854,-3.7827837,Cyber Bullying,-0.72248966,2.8949375,0.18577573561135993,-0.72248966,2.8949375,0.18577573561135993,0
2020,5,115994,Ransomware,Chennai,Government,2020-01-05,9,2,4,0.09332057255955939,0,0,Ransomware | Chennai | Government | loss 115994 INR,13.573739,2.914368,Ransomware,0.056158654,-0.78906393,0.16087689486512857,0.056158654,-0.78906393,0.16087689486512857,0
2022,27,221971,Data Breach,Kolkata,Financial,2022-01-27,1,6,3,0.12654820813188555,0,0,Data Breach | Kolkata | Financial | loss 221971 INR,2.2898967,-0.3382214,Data Breach,-0.631348,-0.16593131,0.24776829327747835,-0.631348,-0.16593131,0.24776829327747835,0
2019,10,283193,Malware,Kolkata,Health,2019-01-10,4,6,5,0.07787172621756289,0,0,Malware | Kolkata | Health | loss 283193 INR,13.564873,4.572992,Malware,0.586512,0.6017095,0.19830200378450835,0.586512,0.6017095,0.19830200378450835,0
